Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,682,Saudi Arabia,SAU,TOTAL,All Commodities,1,No Quantity,,,53450710541,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,686,Senegal,SEN,TOTAL,All Commodities,1,No Quantity,,,39730171,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,688,Serbia,SRB,TOTAL,All Commodities,1,No Quantity,,,180126901,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,690,Seychelles,SYC,TOTAL,All Commodities,1,No Quantity,,,401846,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,694,Sierra Leone,SLE,TOTAL,All Commodities,1,No Quantity,,,1452659069,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,699,India,IND,TOTAL,All Commodities,1,No Quantity,,,16970269592,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,702,Singapore,SGP,TOTAL,All Commodities,1,No Quantity,,,30064514713,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,703,Slovakia,SVK,TOTAL,All Commodities,1,No Quantity,,,3458155736,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,704,Viet Nam,VNM,TOTAL,All Commodities,1,No Quantity,,,16891892668,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,705,Slovenia,SVN,TOTAL,All Commodities,1,No Quantity,,,302799041,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,706,Somalia,SOM,TOTAL,All Commodities,1,No Quantity,,,16339552,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,710,South Africa,ZAF,TOTAL,All Commodities,1,No Quantity,,,48388425446,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,716,Zimbabwe,ZWE,TOTAL,All Commodities,1,No Quantity,,,687838704,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,724,Spain,ESP,TOTAL,All Commodities,1,No Quantity,,,5971877584,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,728,South Sudan,SSD,TOTAL,All Commodities,1,No Quantity,,,2468344369,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,729,Sudan,SDN,TOTAL,All Commodities,1,No Quantity,,,2100023168,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,732,Western Sahara,ESH,TOTAL,All Commodities,1,No Quantity,,,7311,0
